ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
AAPL,2025-09-29,AAPL251003C00230000,AAPL,2025-10-03 20:00:00,call,230.0,2025-08-21 13:30:00,4,2025-09-29 20:00:00,24.45,14,24.65,24.85,29,24.45,5135,343,True,24.43,0.22,254.43,False,0.4000000000000021,0.0162271805273834,0.9039814487285304,-9.601855127146958,ITM,3,180,0.29195644917126723
AAPL,2025-09-29,AAPL251003C00232500,AAPL,2025-10-03 20:00:00,call,232.5,2025-09-15 13:30:00,4,2025-09-29 20:00:00,21.95,13,22.225,22.5,106,21.95,561,111,True,21.93,0.295,254.43,False,0.5500000000000007,0.0247469066366704,0.9138073340407972,-8.619266595920296,ITM,3,180,0.29195644917126723
AAPL,2025-09-29,AAPL251003C00235000,AAPL,2025-10-03 20:00:00,call,235.0,2025-08-21 13:30:00,4,2025-09-29 20:00:00,19.5,30,19.65,19.8,42,19.57,13989,241,True,19.43,0.22,254.43,False,0.3000000000000007,0.0152671755725191,0.9236332193530636,-7.636678064693632,ITM,3,180,0.29195644917126723
AAPL,2025-09-29,AAPL251003C00237500,AAPL,2025-10-03 20:00:00,call,237.5,2025-09-15 13:30:00,4,2025-09-29 20:00:00,17.0,16,17.25,17.5,96,16.95,1207,92,True,16.93,0.32,254.43,False,0.5,0.0289855072463768,0.9334591046653304,-6.654089533466968,ITM,3,180,0.29195644917126723
AAPL,2025-09-29,AAPL251003C00240000,AAPL,2025-10-03 20:00:00,call,240.0,2025-08-21 13:30:00,4,2025-09-29 20:00:00,14.55,19,14.75,14.95,28,14.62,7649,374,True,14.43,0.32,254.43,False,0.3999999999999986,0.0271186440677965,0.9432849899775968,-5.671501002240304,ITM,3,180,0.29195644917126723
AAPL,2025-09-29,AAPL251003C00242500,AAPL,2025-10-03 20:00:00,call,242.5,2025-09-15 13:30:00,4,2025-09-29 20:00:00,12.1,15,12.275,12.45,31,12.5,2033,233,True,11.93,0.345,254.43,False,0.3499999999999996,0.0285132382892056,0.9531108752898636,-4.688912471013642,ITM,3,180,0.29195644917126723
AAPL,2025-09-29,AAPL251003C00245000,AAPL,2025-10-03 20:00:00,call,245.0,2025-08-21 13:30:00,4,2025-09-29 20:00:00,9.8,32,9.875,9.95,2,9.84,8084,4089,True,9.43,0.445,254.43,False,0.1499999999999985,0.0151898734177213,0.9629367606021302,-3.706323939786978,ITM,3,180,0.29195644917126723
AAPL,2025-09-29,AAPL251003C00247500,AAPL,2025-10-03 20:00:00,call,247.5,2025-09-15 13:30:00,4,2025-09-29 20:00:00,7.5,22,7.6,7.7,5,7.57,3830,679,True,6.93,0.67,254.43,False,0.2000000000000001,0.0263157894736842,0.9727626459143968,-2.7237354085603136,ATM,3,180,0.29195644917126723
AAPL,2025-09-29,AAPL251003C00250000,AAPL,2025-10-03 20:00:00,call,250.0,2025-08-21 13:30:00,4,2025-09-29 20:00:00,5.5,20,5.55,5.6,7,5.54,16922,4442,True,4.43,1.12,254.43,False,0.0999999999999996,0.0180180180180179,0.9825885312266636,-1.7411468773336505,ATM,3,180,0.29195644917126723
AAPL,2025-09-29,AAPL251003C00252500,AAPL,2025-10-03 20:00:00,call,252.5,2025-09-15 13:30:00,4,2025-09-29 20:00:00,3.7,25,3.75,3.8,25,3.78,4918,9401,True,1.93,1.82,254.43,False,0.0999999999999996,0.0266666666666665,0.99241441653893,-0.7585583461069869,ATM,3,180,0.29195644917126723
