ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2
AAPL,2025-07-07,AAPL251017C00160000,AAPL,2025-10-17 20:00:00,call,160,2025-01-06 14:30:00,102,2025-07-07 20:00:00,52.8,61,53.025,53.25,24,55.15,304,2,True,49.95,3.075,209.95,False,0.45000000000000284,0.00848656294200854,0.7620862110026198,-23.791378899738028,ITM,3,96
AAPL,2025-07-07,AAPL251017C00165000,AAPL,2025-10-17 20:00:00,call,165,2025-01-06 14:30:00,102,2025-07-07 20:00:00,48.15,55,48.35,48.55,78,46.1,533,0,True,44.95,3.4,209.95,False,0.3999999999999986,0.008273009307135442,0.7859014050964516,-21.409859490354844,ITM,3,96
AAPL,2025-07-07,AAPL251017C00170000,AAPL,2025-10-17 20:00:00,call,170,2025-01-06 14:30:00,102,2025-07-07 20:00:00,43.6,146,43.8,44.0,38,43.74,428,6,True,39.95,3.85,209.95,False,0.3999999999999986,0.00913242009132417,0.8097165991902835,-19.028340080971656,ITM,3,96
AAPL,2025-07-07,AAPL251017C00175000,AAPL,2025-10-17 20:00:00,call,175,2025-01-06 14:30:00,102,2025-07-07 20:00:00,39.15,124,39.35,39.55,130,38.8,1124,9,True,34.95,4.4,209.95,False,0.3999999999999986,0.010165184243964386,0.8335317932841153,-16.64682067158847,ITM,3,96
AAPL,2025-07-07,AAPL251017C00180000,AAPL,2025-10-17 20:00:00,call,180,2025-01-06 14:30:00,102,2025-07-07 20:00:00,34.85,189,35.0,35.15,92,34.45,690,46,True,29.95,5.05,209.95,False,0.29999999999999716,0.00857142857142849,0.8573469873779471,-14.265301262205282,ITM,3,96
AAPL,2025-07-07,AAPL251017C00185000,AAPL,2025-10-17 20:00:00,call,185,2025-01-06 14:30:00,102,2025-07-07 20:00:00,30.65,145,30.825,31.0,57,30.32,378,24,True,24.95,5.875,209.95,False,0.3500000000000014,0.011354420113544247,0.881162181471779,-11.883781852822095,ITM,3,96
AAPL,2025-07-07,AAPL251017C00190000,AAPL,2025-10-17 20:00:00,call,190,2025-01-06 14:30:00,102,2025-07-07 20:00:00,26.7,148,26.8,26.9,30,26.4,1373,289,True,19.95,6.85,209.95,False,0.1999999999999993,0.007462686567164152,0.9049773755656109,-9.502262443438909,ITM,3,96
AAPL,2025-07-07,AAPL251017C00195000,AAPL,2025-10-17 20:00:00,call,195,2025-01-06 14:30:00,102,2025-07-07 20:00:00,22.95,182,23.075,23.2,19,22.85,1828,94,True,14.95,8.125,209.95,False,0.25,0.010834236186348862,0.9287925696594428,-7.120743034055723,ITM,3,96
AAPL,2025-07-07,AAPL251017C00200000,AAPL,2025-10-17 20:00:00,call,200,2025-01-06 14:30:00,102,2025-07-07 20:00:00,19.45,113,19.525,19.6,11,19.2,3817,194,True,9.95,9.575,209.95,False,0.15000000000000213,0.007682458386683849,0.9526077637532746,-4.739223624672536,ITM,3,96
AAPL,2025-07-07,AAPL251017C00205000,AAPL,2025-10-17 20:00:00,call,205,2025-01-06 14:30:00,102,2025-07-07 20:00:00,16.2,138,16.275,16.35,16,16.2,2707,297,True,4.95,11.325,209.95,False,0.15000000000000213,0.009216589861751284,0.9764229578471065,-2.357704215289349,ATM,3,96
