ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
NVDA,2025-05-27,NVDA250815C00090000,NVDA,2025-08-15 20:00:00,call,90,2024-08-05 13:30:00,80,2025-05-27 20:00:00,46.8,83,47.125,47.45,90,46.85,1990,24,True,45.5,1.625,135.5,False,0.6500000000000057,0.0137931034482759,0.6642066420664207,-33.579335793357934,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00095000,NVDA,2025-08-15 20:00:00,call,95,2024-08-05 13:30:00,80,2025-05-27 20:00:00,42.1,87,42.425,42.75,61,42.15,4509,78,True,40.5,1.925,135.5,False,0.6499999999999986,0.0153211549793753,0.7011070110701108,-29.88929889298893,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00100000,NVDA,2025-08-15 20:00:00,call,100,2024-08-05 13:30:00,80,2025-05-27 20:00:00,37.5,70,37.85,38.2,72,37.74,9426,226,True,35.5,2.35,135.5,False,0.7000000000000028,0.0184940554821665,0.7380073800738007,-26.199261992619927,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00105000,NVDA,2025-08-15 20:00:00,call,105,2024-08-05 13:30:00,80,2025-05-27 20:00:00,33.1,153,33.4,33.7,165,33.14,5714,176,True,30.5,2.9,135.5,False,0.6000000000000014,0.0179640718562874,0.7749077490774908,-22.50922509225092,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00110000,NVDA,2025-08-15 20:00:00,call,110,2024-08-05 13:30:00,80,2025-05-27 20:00:00,29.1,83,29.175,29.25,37,29.17,15950,623,True,25.5,3.675,135.5,False,0.1499999999999985,0.0051413881748071,0.8118081180811808,-18.81918819188192,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00115000,NVDA,2025-08-15 20:00:00,call,115,2024-08-05 13:30:00,80,2025-05-27 20:00:00,25.1,47,25.175,25.25,40,25.05,28129,435,True,20.5,4.675,135.5,False,0.1499999999999985,0.0059582919563058,0.8487084870848709,-15.129151291512915,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00120000,NVDA,2025-08-15 20:00:00,call,120,2024-08-05 13:30:00,80,2025-05-27 20:00:00,21.35,51,21.425,21.5,57,21.3,20386,986,True,15.5,5.925,135.5,False,0.1499999999999985,0.0070011668611434,0.8856088560885609,-11.439114391143912,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00125000,NVDA,2025-08-15 20:00:00,call,125,2024-08-05 13:30:00,80,2025-05-27 20:00:00,17.95,24,18.025,18.1,75,17.92,23189,1132,True,10.5,7.525,135.5,False,0.1500000000000021,0.0083217753120666,0.922509225092251,-7.7490774907749085,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00130000,NVDA,2025-08-15 20:00:00,call,130,2024-08-05 13:30:00,80,2025-05-27 20:00:00,14.85,115,14.925,15.0,173,14.94,26463,1931,True,5.5,9.425,135.5,False,0.1500000000000003,0.0100502512562814,0.959409594095941,-4.059040590405904,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00135000,NVDA,2025-08-15 20:00:00,call,135,2024-08-05 13:30:00,80,2025-05-27 20:00:00,12.15,138,12.2,12.25,151,12.25,18382,3689,True,0.5,11.7,135.5,False,0.0999999999999996,0.0081967213114753,0.996309963099631,-0.3690036900369003,ATM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00140000,NVDA,2025-08-15 20:00:00,call,140,2024-08-05 13:30:00,80,2025-05-27 20:00:00,9.8,6,9.825,9.85,10,9.8,37166,3790,False,0.0,9.825,135.5,False,0.0499999999999989,0.0050890585241729,1.033210332103321,3.321033210332104,OTM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250815C00145000,NVDA,2025-08-15 20:00:00,call,145,2024-08-05 13:30:00,80,2025-05-27 20:00:00,7.8,6,7.85,7.9,338,7.8,13921,2981,False,0.0,7.85,135.5,False,0.1000000000000005,0.0127388535031847,1.070110701107011,7.011070110701106,OTM,3,55,0.34579370589731245
