ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
PG,2025-12-22,PG260123C00095000,PG,2026-01-23 21:00:00,call,95,2025-12-04 14:30:00,32,2025-12-22 21:00:00,46.7,70,48.3,49.9,71,0.0,0,0,True,47.69,0.61,142.69,False,3.199999999999996,0.0662525879917183,0.6657789613848203,-33.422103861517975,ITM,3,264,0.22376973011602663
PG,2025-12-22,PG260123C00100000,PG,2026-01-23 21:00:00,call,100,2025-12-04 14:30:00,32,2025-12-22 21:00:00,41.75,70,43.325,44.9,71,0.0,0,0,True,42.69,0.635,142.69,False,3.1499999999999986,0.0727062896710905,0.7008199593524423,-29.918004064755767,ITM,3,264,0.22376973011602663
PG,2025-12-22,PG260123C00105000,PG,2026-01-23 21:00:00,call,105,2025-12-04 14:30:00,32,2025-12-22 21:00:00,36.75,70,38.35,39.95,71,0.0,0,0,True,37.69,0.66,142.69,False,3.200000000000003,0.0834419817470665,0.7358609573200645,-26.413904267993548,ITM,3,264,0.22376973011602663
PG,2025-12-22,PG260123C00110000,PG,2026-01-23 21:00:00,call,110,2025-12-04 14:30:00,32,2025-12-22 21:00:00,31.8,70,33.375,34.95,71,0.0,0,0,True,32.69,0.685,142.69,False,3.150000000000002,0.0943820224719101,0.7709019552876866,-22.90980447123134,ITM,3,264,0.22376973011602663
PG,2025-12-22,PG260123C00115000,PG,2026-01-23 21:00:00,call,115,2025-12-04 14:30:00,32,2025-12-22 21:00:00,26.85,110,28.225,29.6,150,0.0,0,0,True,27.69,0.535,142.69,False,2.75,0.0974313551815766,0.8059429532553087,-19.405704674469128,ITM,3,264,0.22376973011602663
PG,2025-12-22,PG260123C00120000,PG,2026-01-23 21:00:00,call,120,2025-12-04 14:30:00,32,2025-12-22 21:00:00,21.95,96,23.525,25.1,177,23.63,0,0,True,22.69,0.835,142.69,False,3.150000000000002,0.1339001062699257,0.8409839512229308,-15.901604877706916,ITM,3,264,0.22376973011602663
PG,2025-12-22,PG260123C00125000,PG,2026-01-23 21:00:00,call,125,2025-12-04 14:30:00,32,2025-12-22 21:00:00,17.05,76,18.675,20.3,157,0.0,0,0,True,17.69,0.985,142.69,False,3.25,0.1740294511378848,0.876024949190553,-12.397505080944704,ITM,3,264,0.22376973011602663
PG,2025-12-22,PG260123C00130000,PG,2026-01-23 21:00:00,call,130,2025-12-04 14:30:00,32,2025-12-22 21:00:00,12.3,84,13.625,14.95,155,16.07,4,0,True,12.69,0.935,142.69,False,2.6499999999999986,0.1944954128440366,0.9110659471581752,-8.893405284182492,ITM,3,264,0.22376973011602663
PG,2025-12-22,PG260123C00135000,PG,2026-01-23 21:00:00,call,135,2025-12-04 14:30:00,32,2025-12-22 21:00:00,7.75,237,8.775,9.8,322,8.83,10,1,True,7.69,1.085,142.69,False,2.0500000000000007,0.2336182336182337,0.9461069451257972,-5.38930548742028,ITM,3,264,0.22376973011602663
PG,2025-12-22,PG260123C00140000,PG,2026-01-23 21:00:00,call,140,2025-12-04 14:30:00,32,2025-12-22 21:00:00,3.85,490,4.825,5.8,403,5.04,118,3,True,2.69,2.135,142.69,False,1.95,0.4041450777202072,0.9811479430934194,-1.8852056906580683,ATM,3,264,0.22376973011602663
